Date,Open,High,Low,Close,Volume
1992-05-31,1879.6,1988.3,1872.6,1920.6,0
1992-06-30,1920.6,1935.1,1828.5,1854.8,0
1992-07-31,1854.6,1885.2,1731.9,1798.1,0
1992-08-31,1796.9,1832.4,1703.1,1751.6,0
1992-09-30,1750.5,1926.9,1734.4,1877.2,0
1992-10-31,1876.5,1934,1787.3,1911.1,0
1992-11-30,1909.7,1967.7,1854,1931.2,0
1992-12-31,1930.6,2107.9,1919.4,2107,0
1993-01-31,2107,2132.6,2033.5,2091.1,0
1993-02-28,2092.3,2154.5,2049.9,2099.4,0
1993-03-31,2100.6,2200.3,2100.6,2190.3,0
1993-04-30,2189.4,2220.3,2094.6,2129.7,0
1993-05-31,2130,2271.6,2130,2270.7,0
1993-06-30,2270.4,2383.3,2243.4,2376.7,0
1993-07-31,2376.1,2422.8,2281.6,2400.9,0
1993-08-31,2401.2,2503.6,2366.5,2490.2,0
1993-09-30,2491.4,2503.5,2356,2473.1,0
1993-10-31,2473.1,2731.4,2469.9,2723.2,0
1993-11-30,2724.4,2763.1,2625.2,2738.5,0
1993-12-31,2739.7,2986.9,2738.9,2957.6,0
1994-01-31,2966.5,3190.4,2940.8,3178.4,0
1994-02-28,3178.7,3181.7,2883.2,2888.2,0
1994-03-31,2888.2,2923.7,2745.8,2794.8,0
1994-04-30,2793.3,2953.9,2731,2736.3,0
1994-05-31,2737.1,2773.8,2569.2,2722.9,0
1994-06-30,2724,2807.9,2512.8,2608.8,0
1994-07-31,2608.8,2636.4,2473.4,2579.5,0
1994-08-31,2580.6,2660.1,2508.7,2645.6,0
1994-09-30,2646.6,2707.2,2509.5,2534.4,0
1994-10-31,2534.7,2596.1,2443.5,2506.5,0
1994-11-30,2505.8,2625.3,2492.7,2594.9,0
1994-12-31,2594.6,2675.5,2543.5,2628.8,0
1995-01-31,2627.4,2648.5,2511,2536.9,0
1995-02-28,2537.7,2651.2,2536.3,2600.4,0
1995-03-31,2600.9,2625.8,2438.1,2508.9,0
1995-04-30,2507.8,2600.1,2491.5,2597.2,0
1995-05-31,2596,2791.6,2595.7,2786.4,0
1995-06-30,2789.7,2857.9,2768.7,2825.3,0
1995-07-31,2825.7,2892.3,2804.1,2826.8,0
1995-08-31,2827.3,2921,2764.8,2908.8,0
1995-09-30,2909.3,3057.9,2905.3,3014.8,0
1995-10-31,3017.4,3144.7,3017.4,3108.2,0
1995-11-30,3106.9,3262.9,3096.1,3251.6,0
1995-12-31,3251.9,3327.4,3190.8,3297.7,0
1996-01-31,3301.3,3399,3157.1,3248.7,0
1996-02-29,3250.1,3368,3212,3354.8,0
1996-03-31,3356.2,3678.5,3356.2,3646.5,0
1996-04-30,3646.5,3697.2,3554.4,3651,0
1996-05-31,3651,3663.7,3502.2,3556.1,0
1996-06-30,3555.2,3734.6,3539,3732.9,0
1996-07-31,3732.9,3813.6,3471.7,3494.4,0
1996-08-31,3503,3736.1,3503,3646.3,0
1996-09-30,3646.8,3737.2,3600.7,3736.4,0
1996-10-31,3735.9,3838.7,3713.5,3725.3,0
1996-11-30,3727.3,3906.2,3727.3,3902.5,0
1996-12-31,3902.5,3951.3,3804.6,3942.2,0
1997-01-31,3941.9,4272.4,3897.2,4272.2,0
1997-02-28,4271,4570.5,4234.1,4487.6,0
1997-03-31,4487.7,4734.1,4432.7,4659.2,0
1997-04-30,4628.7,4903.5,4441.1,4897.6,0
1997-05-31,4899.4,5258.7,4893,5041.6,0
1997-06-30,5043.3,5730.6,5043.2,5620.6,0
1997-07-31,5625.7,6101.2,5594.7,5898.2,0
1997-08-31,5899.9,5940.7,5149,5216.7,0
1997-09-30,5217.7,5769.9,5217.7,5673.6,0
1997-10-31,5672.8,5946.8,4944.6,5467.2,0
1997-11-30,5468.9,5791.5,5387.5,5775.9,0
1997-12-31,5777.2,6298.9,5777.2,6265.5,0
1998-01-31,6267.1,6582.6,6010.5,6582.6,0
1998-02-28,6585.2,7178.1,6585.2,7153.1,0
1998-03-31,7152.8,7620.7,7015.7,7585.5,0
1998-04-30,7585.1,7884.8,7029.1,7401.4,0
1998-05-31,7401.6,7771,7367.8,7656.1,0
1998-06-30,7655,7902.6,7275.1,7882,0
1998-07-31,7951.3,8489,7922.8,8239.5,0
1998-08-31,8135.9,8244.4,6323.5,6679.4,0
1998-09-30,6479.7,7080.4,5724.2,5760.4,0
1998-10-31,5650.2,6591.4,5108.3,6550.6,0
1998-11-30,6608.6,7429.1,6511.9,7083.1,0
1998-12-31,6978.7,7266.3,6555.4,7160.7,0
1999-01-31,7161.6,7703.2,6901.5,7201.2,0
1999-02-28,7278.4,7348.5,6804.2,7063.8,0
1999-03-31,7093.6,7363.7,6911.1,7130.2,0
1999-04-30,7100.4,7438.2,7053.8,7335.5,0
1999-05-31,7340.5,7502,6665.4,6911.6,0
1999-06-30,6911.1,7295.5,6826.7,6908.9,0
1999-07-31,7014.9,7293.6,6677.2,6887.4,0
1999-08-31,6831.7,7193.9,6597.7,7008.8,0
1999-09-30,7042.1,7244.2,6805.7,6907.4,0
1999-10-31,6947.7,7173.9,6689.6,7160.3,0
1999-11-30,7157.8,7471.6,7113.5,7399.7,0
1999-12-31,7386.8,7591.7,7245.9,7570.1,0
2000-01-31,7484.8,7544,6894.5,6894.7,0
2000-02-29,6985.2,7254.2,6805.8,6910.1,0
2000-03-31,6934.8,7477.2,6739.3,7428.1,0
2000-04-30,7455.7,7611.2,7216.9,7427.8,0
2000-05-31,7418.2,7938.3,7407,7754,0
2000-06-30,7776.5,7914.8,7629.2,7761.6,0
2000-07-31,7769.7,8051.4,7746.2,8023.2,0
2000-08-31,8025.3,8407.5,8022.9,8219.9,0
2000-09-30,8231.9,8277.1,7713.3,7713.3,0
2000-10-31,7799,8023.9,7436,7977.5,0
2000-11-30,7990.2,8195.5,7944,7981.9,0
2000-12-31,7982.7,8229.5,7845.9,8135.4,0
2001-01-31,8049.2,8180.1,7808.7,8057.4,0
2001-02-28,8054.1,8102.9,7592,7701.8,0
2001-03-31,7672.8,7675.3,6501,7167.8,0
2001-04-30,7168.8,7358.4,6679.6,7327.2,0
2001-05-31,7371.8,7725.8,7273.9,7487.6,0
2001-06-30,7487.6,7604.8,6938,7240.2,0
2001-07-31,7198.1,7316,6657.8,6847.3,0
2001-08-31,6845.6,7002.3,6466.8,6582.4,0
2001-09-30,6542.7,6563.7,4973.5,6014.2,0
2001-10-31,5971.9,6369.8,5735.2,6081,0
2001-11-30,6058.9,6645.1,6025.2,6237,0
2001-12-31,6224.4,6523.8,6178.1,6417.8,0
2002-01-31,6379.3,6460.1,6164.5,6237.3,0
2002-02-28,6250.2,6433.1,6059.1,6352.8,0
2002-03-31,6334,6677.2,6317.5,6655.2,0
2002-04-30,6651.6,6723.1,6487,6557.6,0
2002-05-31,6582.3,6740.6,6448.5,6574.8,0
2002-06-30,6572.2,6572.7,5490.5,5979.7,0
2002-07-31,5921.3,6058.2,4372.6,5196.7,0
2002-08-31,5205,5551.9,4676.2,5230.5,0
2002-09-30,5182.3,5262.8,4396.8,4783,0
2002-10-31,4787.3,5091.8,4333.1,4949.1,0
2002-11-30,4930.7,5213.3,4751.4,5117.5,0
2002-12-31,5134.9,5208.7,4573.8,4630.8,698057200
2003-01-31,4815.6,5000.7,4192.6,4422.5,1060023600
2003-02-28,4475.6,4492.4,3997.5,4148.2,1070444800
2003-03-31,4166.3,4483.1,3618,4085.6,1431097600
2003-04-30,4105.2,4675.3,4070.7,4542.7,1039159000
2003-05-31,4539.6,4688.1,4432.3,4630.8,987385200
2003-06-30,4708.5,5010.9,4679,4813.7,1331434600
2003-07-31,4805.4,5101.1,4682.5,5079.1,1166979200
2003-08-31,5073.1,5262.9,4961.9,5124.2,1118937000
2003-09-30,5167.8,5445.2,5001.3,5043.5,1180598200
2003-10-31,5054.4,5301.8,5017.7,5211.4,1105454200
2003-11-30,5226.7,5379.8,5127.7,5317.5,1129190400
2003-12-31,5332.8,5489.9,5324.9,5487.8,881031600
2004-01-31,5517.3,5825.2,5496.2,5736.4,1203769000
2004-02-29,5761.7,5926.8,5713.3,5798.4,1265761000
2004-03-31,5813.2,5941.7,5437.5,5618.6,1446490200
2004-04-30,5637.8,5898.9,5633.9,5774.4,1211688800
2004-05-31,5766.5,5904.9,5569.8,5627.1,1134902600
2004-06-30,5631.5,5755.7,5584.4,5619.1,1084761800
2004-07-31,5645.3,5669.8,5415.9,5547.2,876961200
2004-08-31,5531.2,5597.1,5264.5,5421.7,870071800
2004-09-30,5452,5621.4,5428.3,5465.3,865358600
2004-10-31,5474.5,5624.4,5301.7,5363.4,1083972000
2004-11-30,5362.9,5720.2,5354.1,5444.2,981226600
2004-12-31,5440.9,5713.3,5439.8,5693.2,977215200
2005-01-31,5710.4,5785.6,5655.1,5771.4,999523600
2005-02-28,5773.5,5959.2,5761.4,5931.3,1264855200
2005-03-31,5918,6022.9,5873.7,5929.7,1270309800
2005-04-30,5939.7,6041.7,5820,5870.8,1473970800
2005-05-31,5901.2,6165.3,5890.2,6127.2,1182140800
2005-06-30,6136.3,6307.7,6136.3,6253.1,1222326200
2005-07-31,6229.7,6630.7,6113.1,6600.9,968149200
2005-08-31,6605.6,6695.6,6364.3,6517.2,954498800
2005-09-30,6546.8,6912.3,6519.5,6898.9,1127878800
2005-10-31,6943.1,7046.4,6806.5,7036.6,1158773200
2005-11-30,7062.5,7555.7,7041.1,7407.5,1285420800
2005-12-31,7433,7648.4,7424.5,7583.9,955731600
2006-01-31,7621.1,7856.3,7583.9,7810.9,1311269600
2006-02-28,7818.3,8048.2,7772.6,7892.6,1540162200
2006-03-31,7891.8,8108.3,7779.5,8023.3,1804692400
2006-04-30,8072,8133.4,7941.6,8047.3,1457479500
2006-05-31,8073.1,8158.9,7413.7,7604.4,2127884200
2006-06-30,7602,7714.2,7123.2,7652.1,1572986200
2006-07-31,7664.7,7966.2,7428.1,7941.8,1137325400
2006-08-31,7920.8,8211,7741.8,8168,1043774000
2006-09-30,8173.1,8463.8,8073.7,8425.9,1134874900
2006-10-31,8432.2,8750,8346.2,8569.7,1211123200
2006-11-30,8580.8,8836.3,8431.5,8484.6,1341384000
2006-12-31,8496.2,8849.1,8391.2,8785.7,1134092000
2007-01-31,8889.5,9200.8,8814.6,9135.1,1343914000
2007-02-28,9205.6,9376.7,8703.8,8789.7,1613017200
2007-03-31,8785.3,9107.1,8573.5,8977,1991297000
2007-04-30,8932.2,9515.3,8887.3,9428.3,1646240800
2007-05-31,9440,9479,9248.9,9450.8,1727572300
2007-06-30,9473.9,9548.1,8993.4,9209.4,1934556200
2007-07-31,9196,9354.7,8613.1,8885,1853113100
2007-08-31,8897.3,8992.2,8329.6,8881.5,2017277500
2007-09-30,8934.6,9057.9,8603.8,8933.5,1581163400
2007-10-31,8856.1,9243.8,8801.1,9019.6,1760830400
2007-11-30,9029.5,9041.7,8080.9,8828.4,2393337400
2007-12-31,8799.8,8918.8,8369.2,8484.5,1291789000
2008-01-31,8410.1,8421,6950.9,7670.4,2440757000
2008-02-29,7729.7,7888.5,7278.1,7533.9,2089353300
2008-03-31,7402.9,7460.4,6769.8,7224.31,1907754932
2008-04-30,7221.24,7707.44,7107.02,7529,1696401992
2008-05-31,7582.97,7785.17,7363.9,7511.29,1449726236
2008-06-30,7549.52,7612.07,6799.03,6958.51,2081406084
2008-07-31,6935.86,7188.62,6422.85,7141.21,2443805040
2008-08-31,7070.5,7358.54,6980.09,7238.74,1598193632
2008-09-30,7183.52,7343.07,6343.43,6654.89,2849021380
2008-10-31,6744.13,6911.96,5265.86,6153.21,3102201976
2008-11-30,6227.35,6419.04,5034.41,5816.6,1760384744
2008-12-31,5786.9,5910.04,5389.75,5534.53,1348596000
2009-01-31,5734.13,5881.47,5194.61,5290.05,1523956452
2009-02-28,5251.01,5259.15,4608.82,4690.67,1768562360
2009-03-31,4576.77,5006.92,4234.96,4927.43,1924176732
2009-04-30,4933.75,5285.77,4837.02,5225.92,1656523172
2009-05-31,5274.09,5546.24,5219.06,5349.74,1477008314
2009-06-30,5440.63,5532.51,5269.46,5403.97,1414843500
2009-07-31,5431.14,5978.04,5204.78,5950.69,1314942520
2009-08-31,5954.66,6262.29,5860.77,6217.12,1441762436
2009-09-30,6249.76,6394.65,6036.1,6323.18,1271848072
2009-10-31,6332.82,6473.65,6108.31,6285.76,1387168684
2009-11-30,6256.44,6445.17,6146.09,6260.95,1249580808
2009-12-31,6308.17,6615.55,6308.17,6545.91,1007740700
2010-01-31,6578.45,6666.45,6386.04,6440.72,1387468700
2010-02-28,6408.68,6735.44,6240.24,6710.99,1508749056
2010-03-31,6756.34,6943.53,6744.97,6873.37,1275471756
2010-04-30,6876.94,6990.7,6555.86,6616.82,1230397788
2010-05-31,6604.15,6641.24,6029.16,6312.6,1505410844
2010-06-30,6295.15,6534.85,6107.96,6128.06,1239052524
2010-07-31,6042.15,6364.72,5934.95,6200.78,1144831696
2010-08-31,6243.67,6409.75,6047.16,6180.89,978705746
2010-09-30,6206.28,6503.12,6196.64,6296.33,1123058380
2010-10-31,6295.77,6537.35,6228.33,6472.23,1033319316
2010-11-30,6500.43,6639,6308.01,6312.43,1126127392
2010-12-31,6334.72,6618.44,6334.72,6436.04,880742701
2011-01-31,6473.68,6659.87,6424.87,6479.15,1104961704
2011-02-28,6517.79,6739.13,6492.78,6610.44,1165278956
2011-03-31,6638.3,6667.13,6000.12,6357.55,1401680200
2011-04-30,6391.76,6555.69,6220.5,6539.7,974915252
2011-05-31,6568.46,6604.55,6396.84,6554.71,1052500048
2011-06-30,6566.24,6567.32,5961.97,6187.07,1017156236
2011-07-31,6194.16,6262.05,5723.17,5783.35,1138856218
2011-08-31,5658.23,5691.29,4695.31,5528.52,1898901780
2011-09-30,5532.94,5637.01,5128.78,5531.74,1663748532
2011-10-31,5460.63,5862.04,5361.9,5731.27,1145667612
2011-11-30,5618.58,5730.25,5307.76,5652.31,1111151640
2011-12-31,5665.41,5938.63,5640.29,5936.23,854045899
2012-01-31,6020.63,6213.32,5962.23,5970.49,920843672
2012-02-29,5984.11,6268.56,5979.22,6109.93,990465176
2012-03-31,6101.2,6357.45,6041.22,6235.51,975424474
2012-04-30,6233.56,6299.38,6039.23,6096.34,913065900
2012-05-31,6161.99,6171.97,5766.42,5850.18,1019615856
2012-06-30,5866.2,6074.37,5712.13,6066.86,988690044
2012-07-31,6082.81,6417.91,6078.73,6399.27,928066924
2012-08-31,6429.52,6554.12,6355.96,6388.01,740851860
2012-09-30,6376.55,6620.1,6355.83,6495.88,860894416
2012-10-31,6501.4,6797.74,6501.4,6595.13,896313228
2012-11-30,6572.82,6848.2,6508.52,6820.6,812589308
2012-12-31,6831.93,7000.6,6822.44,6822.44,591765218
2013-01-31,6975.16,7495.83,6970.8,7390.86,876782228
2013-02-28,7383.67,7635.12,7336.76,7593.67,835002052
2013-03-31,7577.99,7874.21,7548.73,7813.67,825247968
2013-04-30,7801.17,7955.39,7482.92,7906.21,895391702
2013-05-31,7867.73,8411.3,7850.86,7947.01,859352466
2013-06-30,7816.46,7914.2,7247.25,7683.04,880922872
2013-07-31,7716.88,8041.25,7609.98,7820.43,702022890
2013-08-31,7945.41,8093.33,7710.84,7745.97,647550854
2013-09-30,7820,8144.53,7818.32,8022.6,654303668
2013-10-31,8020.9,8294.11,7747.42,8234.29,797507198
2013-11-30,8235.26,8365.65,8125.92,8264.2,737274440
2013-12-31,8263.6,8287.39,7766.74,8202.98,637661794
2014-01-31,8178.92,8544.12,8067.28,8191.33,927795956
2014-02-28,8201.94,8533.2,8053.74,8475.33,798191570
2014-03-31,8372.31,8499.57,8090.74,8453.82,863945244
2014-04-30,8480.89,8546.06,8235.01,8476.66,750526230
2014-05-31,8460.86,8722.08,8341.74,8674.52,713067859
2014-06-30,8713.73,8763.98,8520.2,8554.52,721816622
2014-07-31,8571.81,8707.78,8395.87,8410.27,829097760
2014-08-31,8382.25,8689.65,8183.55,8658.97,732639252
2014-09-30,8706.04,8874.48,8699.39,8835.14,831700964
2014-10-31,8819.21,8843.15,7870.89,8837.78,1275532192
2014-11-30,8829.97,9155.22,8705.87,9150.46,729642208
2014-12-31,9107.67,9218.68,8578.71,8983.37,829998436
2015-01-31,9002.82,9292.44,7852.83,8385.13,1632465328
2015-02-28,8439.93,9067.23,8398.18,9014.53,1041621796
2015-03-31,9011.6,9397.15,8925.96,9128.98,1065582272
2015-04-30,9098.47,9474.95,9027.6,9077.12,903489794
2015-05-31,9112.04,9426.45,8729,9237.79,897210156
2015-06-30,9303.22,9323.57,8727.95,8780.91,1056739976
2015-07-31,8809.17,9525.79,8764.11,9428.17,1001547416
2015-08-31,9441.31,9537.9,8155.1,8824.56,1007166224
2015-09-30,8747.31,8963.86,8244.6,8513.41,1093029336
2015-10-31,8620.46,8984.54,8420.18,8938.65,970684492
2015-11-30,8892.68,9080.56,8694.96,8993.1,914592588
2015-12-31,9010.95,9053.46,8375.31,8818.09,950956106
2016-01-31,8705.64,8730.05,7935.47,8319.81,1103318776
2016-02-29,8374.99,8381.13,7425.05,7843.63,1490389976
2016-03-31,7823.73,8095.43,7719.41,7807.89,1188097080
2016-04-30,7688.58,8210.93,7607.74,7960.85,1039144480
2016-05-31,7985.26,8310.88,7689.51,8216.42,979105582
2016-06-30,8191.15,8239.37,7475.54,8020.15,1495081196
2016-07-31,8048.15,8262.7,7845.89,8127.2,1122019868
2016-08-31,8122.04,8317.84,7973.48,8202.13,864680996
2016-09-30,8219.92,8351.34,8020.36,8139.01,1134036840
2016-10-31,8158.74,8230.73,7827.74,7827.74,977090932
2016-11-30,7864.67,8004.17,7585.56,7875.19,1408577352
2016-12-31,7849.85,8279.99,7695.63,8219.87,1065300695
2017-01-31,8302.86,8475.15,8192.58,8291.69,1137743416
2017-02-28,8345.54,8598.65,8264.81,8545.81,1004607940
2017-03-31,8572.07,8710.26,8519.26,8658.89,1255345916
2017-04-30,8669.5,8853.96,8491.61,8812.67,917415128
2017-05-31,8834.28,9136.95,8830.79,9016.64,1239065744
2017-06-30,9008.91,9148.61,8778.45,8906.89,1164973176
